method,substeps,dt,scenario,delta,dtype,status,first_failure_time,completed_steps,completed_time,forward_seconds,diagnostic_wall_seconds,min_determinant,min_variance,nonfinite_modes,nonpositive_diagonals,uncertainty_violations,n_x,n_x_sem,heating_residual_x,n_y,n_y_sem,heating_residual_y,n_z,n_z_sem,heating_residual_z,comparison_time,trajectory_mean_rms,terminal_mean_rms,covariance_rms,covariance_max_abs,Vxx_max_abs,Vpp_max_abs,Cxp_max_abs,paired_n_x,paired_n_x_sem,paired_n_y,paired_n_y_sem,paired_n_z,paired_n_z_sem,role,reference_valid,reference_trajectory_mean_rms,reference_covariance_max_abs,trajectory_error_above_reference_floor,benchmark_status,bptt_duration,bptt_forward_seconds,backward_seconds,bptt_total_seconds,bptt_finite,peak_process_rss_bytes,peak_cuda_allocated_bytes
platen,1,0.01,modulation_plus,1.0,float64,ok,,300,3.0,0.04825970088131726,1.0614657909609377,17.290887837043247,3.7251612620494408,0,0,0,5.65336904909073,0.28742889636364266,,5.126760392833718,0.16970456222070765,,5.298499789084475,0.25682073600160954,,3.0,0.2673769722085803,0.5035083732693736,0.10411569590493384,0.4950380909348695,0.45799567376166284,0.4950380909348695,0.4752520588294812,0.22241101683555936,0.032532222268799066,0.11362064461633739,0.020009598385402873,0.004076961731293879,0.0021793618239179815,candidate,True,0.0005170677980986691,1.952222743017984e-05,True,,,,,,,,
platen,2,0.005,modulation_plus,1.0,float64,ok,,600,3.0,0.08777863276191056,1.0830543340416625,17.500893860750935,3.923606642916487,0,0,0,5.457266203605772,0.27387326999355144,,5.035730323154663,0.16757013830781062,,5.295076135631076,0.25602735145961414,,3.0,0.0731897428406826,0.12815072952779827,0.024263765541295713,0.1097987924340984,0.09986946685378761,0.1097987924340984,0.10449609525547374,0.02630817135060101,0.009861319102358887,0.022590574937282563,0.007908993309902914,0.0006533082778946932,0.0009658324848843152,candidate,True,0.0005170677980986691,1.952222743017984e-05,True,,,,,,,,
platen,4,0.0025,modulation_plus,1.0,float64,ok,,1200,3.0,0.16997878474649042,1.2148421671008691,17.50310816900842,3.9206461060017386,0,0,0,5.436984777818849,0.2714268973554965,,5.018372445110595,0.16275809885248604,,5.294572394245947,0.25642783564392657,,3.0,0.024715357534012907,0.03788703968135995,0.005968346913338658,0.0267677314235506,0.024287794927457362,0.0267677314235506,0.02547172041464064,0.0060267455636779195,0.004161917811536177,0.0052326968932151765,0.0014780704712785992,0.00014956689276756307,0.0007657707766923918,candidate,True,0.0005170677980986691,1.952222743017984e-05,True,,,,,,,,
platen,8,0.00125,modulation_plus,1.0,float64,ok,,2400,3.0,0.35677614342421293,1.5376446670852602,17.503040287445433,3.92097905444478,0,0,0,5.434237732510872,0.27239728903247057,,5.014002513924858,0.16201979707969164,,5.2942017436664734,0.2564899372164851,,3.0,0.010180974992014726,0.013711042405493788,0.0014847588184519595,0.0066373019131980016,0.006036314688332212,0.0066373019131980016,0.006323059535624179,0.0032797002556997847,0.0017145662755952194,0.0008627657074777148,0.0008536223918610353,-0.00022108368670694883,0.0004210750227059793,candidate,True,0.0005170677980986691,1.952222743017984e-05,True,,,,,,,,
platen,16,0.000625,modulation_plus,1.0,float64,ok,,4800,3.0,0.6729088432621211,1.9444565830053762,17.503021301485905,3.921097248935503,0,0,0,5.431935417228077,0.2723377847242162,,5.013233892015949,0.16203090679057863,,5.294203099138217,0.2564458789947833,,3.0,0.004880351178280175,0.006149126646348398,0.00036674391251450455,0.0016392740095119152,0.0014919048561017334,0.0016392740095119152,0.0015620848746544722,0.000977384972905575,0.0007770448116929996,9.41437985675897e-05,0.0006019458876964832,-0.00021972821496363707,0.00017583409127592842,candidate,True,0.0005170677980986691,1.952222743017984e-05,True,,,,,,,,
platen,32,0.0003125,modulation_plus,1.0,float64,ok,,9600,3.0,1.3325937205227092,2.8535642499336973,17.503016294366876,3.921125022084169,0,0,0,5.431233222974583,0.2719734903867331,,5.0134124463549385,0.16186733730723982,,5.294376576297857,0.2564586505913879,,3.0,0.0022799859942698687,0.002793386834992703,8.731335037547846e-05,0.0003903729522924948,0.00035536538313341026,0.0003903729522924948,0.000372035799530851,0.00027519071941216496,0.0002574674939395123,0.00027269813755841695,0.0002951960512937517,-4.62510553243778e-05,9.159556256079456e-05,candidate,True,0.0005170677980986691,1.952222743017984e-05,False,,,,,,,,
platen,64,0.00015625,modulation_plus,1.0,float64,ok,,19200,3.0,2.6888618981465697,4.744022375089116,17.503015009502562,3.921131358731817,0,0,0,5.431157126759358,0.2719492933125392,,5.013073737592731,0.1620172335402927,,5.294380834008845,0.25645720957542695,,3.0,0.0010228285006537868,0.001267782670199873,1.7461744831570635e-05,7.808347356963452e-05,7.108765149421714e-05,7.808347356963452e-05,7.442086732167841e-05,0.00019909450418663987,0.000130309511857078,-6.601062464947071e-05,0.00016632080263932086,-4.1993344334905196e-05,4.022014205437724e-05,candidate,True,0.0005170677980986691,1.952222743017984e-05,False,,,,,,,,
platen,128,7.8125e-05,seeded_policy,1.0,float64,ok,,38400,3.0,5.759972389088944,8.869975500041619,18.255104690852846,3.6380192274751795,0,0,0,5.183867883369894,0.19323411339678678,,5.1381991154943885,0.1317641351217432,,5.25575913164904,0.25893514475042717,,3.0,0.0004950279274858211,0.0006290954383394869,4.423759594800648e-05,0.0003377956310686159,0.00030706133370461686,0.0003377956310686159,0.0002960389586978973,9.098685480906865e-05,6.911663129309895e-05,-0.00011873468388703735,5.323329584266935e-05,-3.224436311597079e-05,1.7370798055553738e-05,reference_halving_check,,,,,,,,,,,,
platen,256,3.90625e-05,seeded_policy,1.0,float64,ok,,76800,3.0,11.653892093454488,16.94402920792345,18.25509671997205,3.6379738722015365,0,0,0,5.183776896515083,0.19323691657633058,,5.138317850178275,0.13175494877540167,,5.255791376012158,0.25893986457866924,,,,,,,,,,,,,,,,finer_reference,,,,,,,,,,,,
euler_maruyama,1,0.01,seeded_policy,1.0,float64,nonfinite,0.43,91,0.9,0.023723833030089736,0.40942062495741993,-1.0726246343954078e+155,-inf,1,6607,8684,9.575382832882416e+164,inf,,15.11532107762828,1.396178874917347,,5.264893717783069,0.1428651236809634,,0.9,3.584339688359385e+81,3.4192421399206154e+82,inf,1.0217416837733075e+168,1.0217416837733075e+168,2.5208909770364415e+167,5.075134866667241e+167,9.575382832882416e+164,inf,10.157706220790825,1.3609768593711182,0.10499244488740583,0.007673209751397351,candidate,True,0.0004950279274858211,0.0003377956310686159,True,ok,0.1,0.007080917013809085,0.027872415957972407,0.03495333297178149,True,224919552,
euler_maruyama,2,0.005,seeded_policy,1.0,float64,nonfinite,0.775,300,1.49,0.035265449550934136,0.5477974159875885,-1.5914343565113173e+89,-inf,1,12312,17213,-2.4418105992610326e+107,2.4418105992610313e+107,,10.732772146002949,0.4951379504470126,,5.302406577501886,0.17421642483136482,,1.49,5.918223403756319e+52,7.248313761500225e+53,2.1387263126180573e+108,1.477105471387168e+111,1.477105471387168e+111,1.7449748173828235e+110,5.076920178798356e+110,-2.4418105992610326e+107,2.4418105992610313e+107,5.740441814946573,0.4022283058194639,0.1266101197948103,0.0091485357581784,candidate,True,0.0004950279274858211,0.0003377956310686159,True,ok,0.1,0.003388750017620623,0.01464099995791912,0.018029749975539744,True,235405312,
euler_maruyama,4,0.0025,seeded_policy,1.0,float64,nonfinite,1.4675,1060,2.64,0.10057797923218459,1.0509803749155253,-7.662477704329444e+53,-inf,1,22751,34713,-9.418922419307508e+31,9.418922419307504e+31,,11.65808146301451,0.5151713907705663,,5.463770377764333,0.282278919069569,,2.64,199274499337514.34,3243953824092986.0,1.729827127676565e+32,1.60955340403364e+35,1.5003185696390149e+34,1.60955340403364e+35,4.914105066944905e+34,-9.418922419307508e+31,9.418922419307504e+31,6.556369548484051,0.43718368557354487,0.17738237769596063,0.013002098258923213,candidate,True,0.0004950279274858211,0.0003377956310686159,True,ok,0.1,0.005602875025942922,0.017585334018804133,0.023188209044747055,True,227655680,
euler_maruyama,8,0.00125,seeded_policy,1.0,float64,ok,,2400,3.0,0.19636389310471714,1.333443749928847,3.719344393515887,0.5888609540722523,0,0,0,8.997159739258322,0.45039086283094343,,7.792717273990334,0.27166022021987846,,5.360188343356454,0.265613661092658,,3.0,0.5194135820299263,1.081960047255257,0.15879541895333923,3.712996526421286,3.712996526421286,3.3403581652574728,3.139864358154737,3.81329185588843,0.303816686171521,2.6545181584959456,0.1692636732277405,0.10442921170741272,0.007213847913647194,candidate,True,0.0004950279274858211,0.0003377956310686159,True,ok,0.1,0.008837874978780746,0.024775875033810735,0.03361375001259148,True,234078208,
euler_maruyama,16,0.000625,seeded_policy,1.0,float64,ok,,4800,3.0,0.37564204866066575,1.664758334052749,17.934688856193702,3.5225947561030018,0,0,0,6.521895004389488,0.27278762791214056,,6.162580141723798,0.17907743875219134,,5.30702662099559,0.26224664803862635,,3.0,0.22616443173335526,0.4521497602433471,0.04195363056141897,0.5538461317175054,0.5538461317175054,0.5207658692099022,0.5149062635739715,1.338027121019595,0.10176118901490634,1.0243810262294097,0.06307544087063073,0.05126748934654892,0.0035786773545136994,candidate,True,0.0004950279274858211,0.0003377956310686159,True,ok,0.1,0.016836083959788084,0.038769165985286236,0.05560524994507432,True,264306688,
euler_maruyama,32,0.0003125,seeded_policy,1.0,float64,ok,,9600,3.0,0.7000293483724818,2.199263458023779,18.212109808847845,3.614384606447696,0,0,0,5.757177125078532,0.22535256657307234,,5.593536147846123,0.1510828199965956,,5.281235307454418,0.2605932197229915,,3.0,0.10612063174907677,0.20823428644137015,0.01695201881359542,0.17408146537633673,0.17174351354600237,0.17408146537633673,0.16678472588651289,0.5733092417086391,0.04255529866954365,0.4553370323517348,0.0273594109115632,0.025476175805377185,0.001777504686328488,candidate,True,0.0004950279274858211,0.0003377956310686159,True,ok,0.1,0.03102437499910593,0.06718616699799895,0.09821054199710488,True,276119552,
euler_maruyama,64,0.00015625,seeded_policy,1.0,float64,ok,,19200,3.0,1.382002032129094,3.4056082499446347,18.23902542049863,3.6260196624450654,0,0,0,5.4506699362176825,0.20786883534501538,,5.353316945351225,0.14056816049783755,,5.268412882588904,0.25975964529049556,,3.0,0.05144566479772252,0.10005464060354789,0.007759993352668454,0.07661914020657079,0.0708214336247055,0.07661914020657079,0.0714353487664548,0.26680205284778924,0.019615971833679975,0.21511782985683692,0.012800725147431144,0.012653750939861598,0.0008797215622227839,candidate,True,0.0004950279274858211,0.0003377956310686159,True,ok,0.1,0.06732995808124542,0.13014816702343524,0.19747812510468066,True,330711040,
platen,1,0.01,seeded_policy,1.0,float64,ok,,300,3.0,0.07381664065178484,1.1498340829275548,18.183491141897754,3.6231664940757957,0,0,0,5.421809483683738,0.21034129846219812,,5.264066144925311,0.14170852326328848,,5.257754698296634,0.258803520605778,,3.0,0.23017247113879782,0.43432311800043605,0.059331722830944275,0.5667204295795543,0.5667204295795543,0.5513165787483905,0.5370019104464965,0.23794160031384454,0.02644360639421639,0.12586702943092312,0.02200186653833668,0.0019955666475934245,0.0019529826983601408,candidate,True,0.0004950279274858211,0.0003377956310686159,True,ok,0.1,0.0032417079200968146,0.014952917001210153,0.018194624921306968,True,232685568,
platen,2,0.005,seeded_policy,1.0,float64,ok,,600,3.0,0.11423983704298735,1.1274855420924723,18.255109282501017,3.623619969124852,0,0,0,5.216335739255668,0.19314418092355917,,5.166588517504433,0.13545606195327461,,5.256260588243642,0.2583391973547546,,3.0,0.06484633183209465,0.113301379038833,0.014429647953229688,0.14618277424486337,0.14183844442774962,0.14618277424486337,0.14263948397183931,0.032467855885774596,0.008549561680091728,0.02838940201004591,0.0074313614100489965,0.0005014565946019922,0.0010219213116444891,candidate,True,0.0004950279274858211,0.0003377956310686159,True,ok,0.1,0.005892707966268063,0.01738112501334399,0.023273832979612052,True,241647616,
platen,4,0.0025,seeded_policy,1.0,float64,ok,,1200,3.0,0.2196379582164809,1.3530921660130844,18.255508228769976,3.6327468155303313,0,0,0,5.190949054109413,0.192418236012269,,5.145028503656884,0.1321755731091168,,5.2560573166206765,0.25884987923441394,,3.0,0.022663831055716857,0.03413089910396645,0.003897713551992323,0.03687112123846781,0.03475292623635973,0.03687112123846781,0.03578824948861215,0.007081170739519296,0.003066275782011554,0.006829388162496971,0.0020523361656419816,0.00029818497163499604,0.0007282764563611437,candidate,True,0.0004950279274858211,0.0003377956310686159,True,ok,0.1,0.01022745796944946,0.02352583291940391,0.03375329088885337,True,244973568,
platen,8,0.00125,seeded_policy,1.0,float64,ok,,2400,3.0,0.38004046597052366,1.494901292026043,18.25549778074149,3.636509315691216,0,0,0,5.18582257763058,0.1935046569054811,,5.139220834658314,0.13144569865776753,,5.255605677608544,0.2589716660599928,,3.0,0.00956390026502914,0.012851305006951964,0.001202517952363749,0.011671126197544623,0.011007411057978977,0.011671126197544623,0.01113059990454763,0.001954694260685771,0.001558747300134197,0.0010217191639272185,0.0013335397371878777,-0.00015345404049718175,0.0003746830920198658,candidate,True,0.0004950279274858211,0.0003377956310686159,True,ok,0.1,0.017875541001558304,0.043859707890078425,0.06173524889163673,True,245923840,
platen,16,0.000625,seeded_policy,1.0,float64,ok,,4800,3.0,0.7812446645693853,2.1373100420460105,18.25518404180876,3.6378528664979655,0,0,0,5.183961242427362,0.19325227326753766,,5.138085750383253,0.13163584614650903,,5.25563484331116,0.25892578001091,,3.0,0.0045423906300735275,0.0056056134110368345,0.0004744629775147149,0.0037334506487587404,0.0037334506487587404,0.0036248863829140276,0.0033318650497757146,9.335905746945207e-05,0.0006045668354407633,-0.00011336511113601459,0.0005738264321029113,-0.00012428833788061147,0.00015844319295058268,candidate,True,0.0004950279274858211,0.0003377956310686159,True,ok,0.1,0.03575254196766764,0.0703156249364838,0.10606816690415144,True,281067520,
platen,32,0.0003125,seeded_policy,1.0,float64,ok,,9600,3.0,1.5049153422005475,3.110323042026721,18.255070957350707,3.6375890415024044,0,0,0,5.183820669648571,0.1931897725515699,,5.138197671070865,0.1316378063956656,,5.255744496155865,0.258932817909201,,3.0,0.0022224942002895243,0.0027182469929979878,0.00021538730731815198,0.001997541330446495,0.001997541330446495,0.0018541026653666748,0.0018351954467388243,-4.7213721322114665e-05,0.000337791379964886,-1.4444235235022676e-06,0.000328115220186961,-1.463549317694548e-05,8.811726456516357e-05,candidate,True,0.0004950279274858211,0.0003377956310686159,False,ok,0.1,0.06947629200294614,0.13093329104594886,0.200409583048895,True,333955072,
platen,64,0.00015625,seeded_policy,1.0,float64,ok,,19200,3.0,2.9346055276691914,5.0355424580629915,18.255092223539354,3.6378189949749107,0,0,0,5.1839596234383105,0.19327385514345247,,5.138057419841359,0.1317417630195352,,5.255717130678342,0.2589294409974021,,3.0,0.0009879838311461133,0.0012495320701398857,8.958438388970556e-05,0.0006914262448205477,0.0006914262448205477,0.000654232105567587,0.0006204485674559668,9.174006841778492e-05,0.0001247255459247292,-0.0001416956530287794,0.00016136704379910355,-4.200097069961383e-05,3.665875678288317e-05,candidate,True,0.0004950279274858211,0.0003377956310686159,False,ok,0.1,0.1437034159898758,0.2714583339402452,0.415161749930121,True,430604288,
