method,substeps,dt,scenario,delta,dtype,status,first_failure_time,completed_steps,completed_time,forward_seconds,diagnostic_wall_seconds,min_determinant,min_variance,nonfinite_modes,nonpositive_diagonals,uncertainty_violations,n_x,n_x_sem,heating_residual_x,n_y,n_y_sem,heating_residual_y,n_z,n_z_sem,heating_residual_z,comparison_time,trajectory_mean_rms,terminal_mean_rms,covariance_rms,covariance_max_abs,Vxx_max_abs,Vpp_max_abs,Cxp_max_abs,paired_n_x,paired_n_x_sem,paired_n_y,paired_n_y_sem,paired_n_z,paired_n_z_sem,role,reference_valid,reference_trajectory_mean_rms,reference_covariance_max_abs,trajectory_error_above_reference_floor,benchmark_status,bptt_duration,bptt_forward_seconds,backward_seconds,bptt_total_seconds,bptt_finite,peak_process_rss_bytes,peak_cuda_allocated_bytes
euler_maruyama,8,0.00125,modulation_minus,0.01,float64,ok,,16000,20.0,6.165118201897712,229.72089015002712,2.4699501739954006,1.4840171335745875,0,0,0,8.724992546323422,0.10479436983465847,,8.082824225321723,0.09433193455266363,,6.114096272891704,0.07346930092215141,,20.0,0.2968127080017494,0.5548305377844015,0.007130216190330534,0.02469519296441458,0.02469519296441458,0.022299887703186805,0.021690915518189486,2.6933371193723694,0.03455628634079137,2.121531910496209,0.02629498669862411,0.10734810566826862,0.0013808696003505914,candidate,True,0.00020547453447292087,2.3765679557641306e-07,True,,,,,,,,
euler_maruyama,16,0.000625,modulation_minus,0.01,float64,ok,,32000,20.0,12.135593584767776,243.20633009099402,2.47032995560324,1.4870905467892217,0,0,0,7.239042845672666,0.08603701538615045,,6.930921706260273,0.08033604110839296,,6.0601551204157795,0.07279167833869808,,20.0,0.14270892051556294,0.2635879612745387,0.00333381929428855,0.012027347250380238,0.012027347250380238,0.010905699450987072,0.010575121301751037,1.2073874187216151,0.01548478992703419,0.9696293914347565,0.012025243024107977,0.053406953192348394,0.0006873712263181619,candidate,True,0.00020547453447292087,2.3765679557641306e-07,True,,,,,,,,
euler_maruyama,32,0.0003125,modulation_minus,0.01,float64,ok,,64000,20.0,23.52480999630643,267.5372701949964,2.470477016078344,1.488075623086992,0,0,0,6.604133321512378,0.07804348118789613,,6.425308236140149,0.07420007027439501,,6.033383819614324,0.07245540075725004,,20.0,0.06999359085036419,0.12851617399818346,0.0016165255170710853,0.0059358333257675255,0.0059358333257675255,0.005393235240370053,0.005221686731893233,0.5724778945613234,0.007342478256033103,0.46401592131463604,0.00576051907646821,0.026635652390892942,0.00034324107346353364,candidate,True,0.00020547453447292087,2.3765679557641306e-07,True,,,,,,,,
euler_maruyama,64,0.00015625,modulation_minus,0.01,float64,ok,,128000,20.0,43.97930140446988,315.9050449569768,2.4705435336428,1.4884806152536858,0,0,0,6.310506127473634,0.07434895591462728,,6.188337748246107,0.07132019395927701,,6.020046654109648,0.07228751525782642,,20.0,0.03466621579602698,0.06346204716698074,0.0007964549219899429,0.002948732291590872,0.002948732291590872,0.0026818972634661264,0.0025945892334100253,0.2788507005225832,0.0035764994823738083,0.22704543342058486,0.0028181098923043954,0.013298486886212576,0.0001714757182431823,candidate,True,0.00020547453447292087,2.3765679557641306e-07,True,,,,,,,,
platen,1,0.01,modulation_minus,0.01,float64,ok,,2000,20.0,2.2443736014247406,218.85830808099126,2.4706139343199838,1.4891536309552256,0,0,0,6.045464100662947,0.07094929616351944,,5.969608536834737,0.06860945007402161,,6.007095485853926,0.07215772179115675,,20.0,0.043286552208604,0.06580172968683408,0.0013870902028414198,0.005202230529617324,0.005202230529617324,0.004657199990558247,0.004919416311237157,0.013808673711901602,0.001396286812550541,0.008316222009221616,0.0011790851091210556,0.00034731863049814983,0.0003057890115985623,candidate,True,0.00020547453447292087,2.3765679557641306e-07,True,,,,,,,,
platen,2,0.005,modulation_minus,0.01,float64,ok,,4000,20.0,3.7982761639286764,222.10516684598406,2.4706086311408724,1.4889501960394451,0,0,0,6.0340523373169646,0.07089314098871857,,5.962569996579995,0.06856105969165631,,6.006894325878553,0.07212051154974855,,20.0,0.017087777040329304,0.02209763235118092,0.0003466701795571909,0.0012987540201585546,0.0012987540201585546,0.0011636150848799431,0.0012283274029880054,0.0023969103659177236,0.000638056108243058,0.001277681754476151,0.0005451760166071499,0.00014615865512373447,0.00015131666192625448,candidate,True,0.00020547453447292087,2.3765679557641306e-07,True,,,,,,,,
platen,4,0.0025,modulation_minus,0.01,float64,ok,,8000,20.0,6.648851150937844,226.34197686301195,2.4706069430269624,1.4888695921232757,0,0,0,6.03232878909945,0.07087400229779878,,5.962122121805875,0.0685691044765278,,6.006749731932132,0.07211879774248743,,20.0,0.007852760231114513,0.009210201308780577,8.656763973309549e-05,0.00032428648355864453,0.00032428648355864453,0.00029070668406028233,0.0003065168765746251,0.0006733621484011229,0.00030870087965247203,0.0008298069803533255,0.00028465817801914605,1.5647086995400326e-06,7.52669734916834e-05,candidate,True,0.00020547453447292087,2.3765679557641306e-07,True,,,,,,,,
platen,8,0.00125,modulation_minus,0.01,float64,ok,,16000,20.0,12.2790336223552,231.74842509801965,2.4706064724367023,1.4888495950497025,0,0,0,6.031843039838344,0.07084995923072819,,5.961523678235293,0.0685510412501059,,6.006766522871469,0.07211845879585836,,20.0,0.0038098316480734353,0.00432131687375923,2.1570789292284727e-05,8.08229590196774e-05,8.08229590196774e-05,7.24525017732347e-05,7.634716703805444e-05,0.0001876128872915931,0.0001496802695635237,0.00023136340977560456,0.00013546871855844514,1.8355648037418062e-05,3.771291989041754e-05,candidate,True,0.00020547453447292087,2.3765679557641306e-07,True,,,,,,,,
platen,16,0.000625,modulation_minus,0.01,float64,ok,,32000,20.0,23.992673881555675,247.26409850799246,2.4706063485320158,1.4888445716559773,0,0,0,6.031723375535287,0.070841137857963,,5.961354879051163,0.06855776891770976,,6.006761677414302,0.07211963928211615,,20.0,0.0018760965781877395,0.002106991899688178,5.328081222710283e-06,1.9965731944182608e-05,1.9965731944182608e-05,1.7897740938188633e-05,1.8854145604374484e-05,6.794858423383444e-05,8.138798160464404e-05,6.256422564628722e-05,6.68061048122901e-05,1.3510190870363263e-05,2.012169031374966e-05,candidate,True,0.00020547453447292087,2.3765679557641306e-07,True,,,,,,,,
platen,32,0.0003125,modulation_minus,0.01,float64,ok,,64000,20.0,45.89063570048893,280.6843478210212,2.4706063167634666,1.4888433101408163,0,0,0,6.031667453742152,0.07084269621173651,,5.961320473374434,0.06856434084380593,,6.006754627560308,0.0721202236600124,,20.0,0.0009183058261061972,0.001026693920881448,1.2684386683705846e-06,4.7534180636077394e-06,4.7534180636077394e-06,4.2610406110199506e-06,4.488069091201918e-06,1.2026791100712678e-05,3.7563693307332564e-05,2.8158548915391758e-05,3.413954857333293e-05,6.460336873053419e-06,8.790771804056682e-06,candidate,True,0.00020547453447292087,2.3765679557641306e-07,False,,,,,,,,
platen,64,0.00015625,modulation_minus,0.01,float64,ok,,128000,20.0,87.7613428956247,347.34303314299905,2.470606308721701,1.4888429938910541,0,0,0,6.031660752936372,0.07084254305431804,,5.9613142778162675,0.06856306025080622,,6.006748909649755,0.07212013803367974,,20.0,0.0004094387177640439,0.0004582116700525181,2.5367249579964486e-07,9.50649450714991e-07,9.50649450714991e-07,8.521741552414142e-07,8.975139742795069e-07,5.325985320372059e-06,1.6853857271469456e-05,2.1962990747749314e-05,1.63640048457631e-05,7.424263226345372e-07,3.980615605145002e-06,candidate,True,0.00020547453447292087,2.3765679557641306e-07,False,,,,,,,,
platen,128,7.8125e-05,modulation_plus,0.01,float64,ok,,256000,20.0,180.76004042572458,501.10504831999424,2.3450231967239605,1.4574152162643703,0,0,0,6.045508180477103,0.07154299697069538,,6.102470579543303,0.07341554554323672,,6.108467578449205,0.07333165740259918,,20.0,0.0002293510757902837,0.0002558562553364727,7.140135764906147e-08,2.761376052262676e-07,2.535041163653773e-07,2.761376052262676e-07,2.6336100197865697e-07,6.4617585870489995e-06,9.05529021044677e-06,-9.851638284721347e-07,8.678099812950042e-06,9.674164416069604e-07,2.356052744346571e-06,reference_halving_check,,,,,,,,,,,,
platen,256,3.90625e-05,modulation_plus,0.01,float64,ok,,512000,20.0,357.5982217262208,789.3059070669988,2.345023196298947,1.4574152084285363,0,0,0,6.045501718718514,0.07154238769397296,,6.102471564707134,0.07341491167342847,,6.108466611032772,0.07333177889385564,,,,,,,,,,,,,,,,finer_reference,,,,,,,,,,,,
euler_maruyama,1,0.01,modulation_plus,0.01,float64,nonfinite,9.39,1520,15.19,0.9546785898273811,167.13484001898905,-1.1692013098647223e+49,,1280,2897920,4961280,1.586113515596376e+236,,,66.27893102926045,0.8537890902112109,,6.69309195298611,0.08108491487520919,,15.19,1.7452933401469472e+117,6.804406103110805e+118,,9.897640005897366e+238,9.897640005897366e+238,3.67512001579883e+238,6.031170275729634e+238,1.586113515596376e+236,,60.45408861134312,0.7902340658361946,0.8188617459050259,0.010736260342353292,candidate,True,0.0002293510757902837,2.761376052262676e-07,True,,,,,,,,
euler_maruyama,2,0.005,modulation_plus,0.01,float64,ok,,4000,20.0,2.0078772470296826,221.46544090498355,2.2009376985369693,1.17679090262476,0,0,0,42.01428980176067,0.5209575095942189,,29.872263027259926,0.37821010514430137,,6.670819786301342,0.08046689775650874,,20.0,2.05630280310404,4.23866796395216,0.0758492979956874,0.32940049717439335,0.29093233792661644,0.32940049717439335,0.3020717699532553,35.96878162128359,0.4535655640401359,23.769792447716608,0.30817434862099957,0.5623522078521317,0.007289232862201163,candidate,True,0.0002293510757902837,2.761376052262676e-07,True,,,,,,,,
euler_maruyama,4,0.0025,modulation_plus,0.01,float64,ok,,8000,20.0,3.3947748300270177,225.31545008101966,2.342544284405942,1.436472393014739,0,0,0,15.41119111763795,0.18814058742539327,,13.16415691672194,0.16351052555035567,,6.382555516562134,0.07680344446903188,,20.0,0.8281378339984578,1.6016008597924423,0.018134334443522117,0.05578625027367057,0.050799185255928414,0.05578625027367057,0.04930581952593563,9.36568293716086,0.11839270343542198,7.0616863371786245,0.09160595273278258,0.27408793811292137,0.0035467928209829045,candidate,True,0.0002293510757902837,2.761376052262676e-07,True,,,,,,,,
euler_maruyama,8,0.00125,modulation_plus,0.01,float64,ok,,16000,20.0,6.2223160338180605,230.3254372359952,2.3444762205224006,1.4523923593864305,0,0,0,9.5479309140878,0.11509350894320246,,8.893205838291642,0.1089357368230991,,6.243825321237715,0.07504807843969553,,20.0,0.37454772746750825,0.7026169957377806,0.007414913743579926,0.026421340121177472,0.023830564632378426,0.026421340121177472,0.02318868566722277,3.5024227336106972,0.044377202908484355,2.790735258748328,0.0362305988322212,0.13535774278850837,0.0017548478713624905,candidate,True,0.0002293510757902837,2.761376052262676e-07,True,,,,,,,,
euler_maruyama,16,0.000625,modulation_plus,0.01,float64,ok,,32000,20.0,12.103276135167107,242.46898789599072,2.3448026933992168,1.4556693984688762,0,0,0,7.574062580385538,0.0905399185541976,,7.350893770737915,0.08928443459453965,,6.175728166016576,0.0741857182242337,,20.0,0.17843965269440534,0.3298122326041636,0.0034284344613613273,0.01286347303961577,0.011622846698534417,0.01286347303961577,0.011250055563868613,1.5285543999084366,0.01939190228355304,1.2484231911946084,0.016212141678488654,0.06726058756736804,0.0008731035795482335,candidate,True,0.0002293510757902837,2.761376052262676e-07,True,,,,,,,,
euler_maruyama,32,0.0003125,modulation_plus,0.01,float64,ok,,64000,20.0,23.456268246431137,272.1342190509895,2.3449211784102637,1.456735934686534,0,0,0,6.761227279446978,0.0804334415269578,,6.693860939390345,0.08093155595523087,,6.14199936721633,0.07375670493460723,,20.0,0.08713756197983694,0.15988172914609852,0.001655063708873224,0.006347415659782918,0.00574909254735001,0.006347415659782918,0.005541543670320184,0.715719098969874,0.009083991098413078,0.5913903598470398,0.007684059672082449,0.03353178876711857,0.0004348495194016211,candidate,True,0.0002293510757902837,2.761376052262676e-07,True,,,,,,,,
euler_maruyama,64,0.00015625,modulation_plus,0.01,float64,ok,,128000,20.0,44.317984793538926,320.5938851980027,2.34497385382937,1.4571032948884979,0,0,0,6.391991823874096,0.07584867472461367,,6.390376297307157,0.07707468598957729,,6.125205603031722,0.07354422999546523,,20.0,0.04305798066167176,0.0787201501729944,0.0008138266531659758,0.0031529423945402257,0.002859164136543413,0.0031529423945402257,0.002751487704167055,0.3464836433969922,0.004400700980842767,0.28790571776384455,0.0037424337622296395,0.016738024582511005,0.00021739931049101821,candidate,True,0.0002293510757902837,2.761376052262676e-07,True,,,,,,,,
platen,1,0.01,modulation_plus,0.01,float64,ok,,2000,20.0,2.2237192410684656,219.3348566640052,2.345029218612091,1.4576063553975205,0,0,0,6.061858261657015,0.07176513265003862,,6.114531850344536,0.07365598471155847,,6.108639554938295,0.07335501216437908,,20.0,0.054258164579596674,0.0857828916794627,0.00156162985259847,0.006061780314591481,0.005544682728229944,0.006061780314591481,0.005773903969590238,0.01635008117991178,0.0017831709171628306,0.012061270801226102,0.0013604685690851864,0.0001719764890793344,0.00032946300822718787,candidate,True,0.0002293510757902837,2.761376052262676e-07,True,,,,,,,,
platen,2,0.005,modulation_plus,0.01,float64,ok,,4000,20.0,3.7521187382226344,222.58002019900596,2.3450251065203687,1.4574572172978202,0,0,0,6.046986529800803,0.07157507589742874,,6.103070857136422,0.07343050287860417,,6.108695429496304,0.07333676395458348,,20.0,0.02004350918429386,0.02702591881458785,0.0003903353989931011,0.0015120412740872169,0.0013863012357839821,0.0015120412740872169,0.0014409605954889826,0.0014783493237015832,0.0007646924623145559,0.0006002775931099306,0.0007213980676821679,0.00022785104709536488,0.0001619643765249301,candidate,True,0.0002293510757902837,2.761376052262676e-07,True,,,,,,,,
platen,4,0.0025,modulation_plus,0.01,float64,ok,,8000,20.0,6.578797335299896,227.08772983402014,2.345023725340956,1.4574256085562804,0,0,0,6.0456163607400795,0.07153363669476859,,6.102063582418472,0.07342352771193136,,6.108515052978272,0.07332827386051827,,20.0,0.008896808640932799,0.010630271997555807,9.74736051068271e-05,0.0003772912555888297,0.0003461508550799408,0.0003772912555888297,0.00035943382335054674,0.00010818026297755954,0.00036713570964175653,-0.00040699712483578915,0.00036173834278373164,4.7474529064356954e-05,8.248202668622123e-05,candidate,True,0.0002293510757902837,2.761376052262676e-07,True,,,,,,,,
platen,8,0.00125,modulation_plus,0.01,float64,ok,,16000,20.0,13.003019181312993,230.75368549500126,2.3450233350474314,1.457417832980174,0,0,0,6.045311724705109,0.07153528729444518,,6.102261325516712,0.0734109703991022,,6.1085134624285,0.07333218185548106,,20.0,0.004274229855389098,0.004847604150692065,2.4287980979846982e-05,9.397115119114119e-05,8.624319842365225e-05,9.397115119114119e-05,8.95702046187774e-05,-0.00019645577198986613,0.00016365589607372823,-0.00020925402660017185,0.00017024538928284686,4.5883979290204823e-05,3.992819484907127e-05,candidate,True,0.0002293510757902837,2.761376052262676e-07,True,,,,,,,,
platen,16,0.000625,modulation_plus,0.01,float64,ok,,32000,20.0,24.976098240178544,247.44977487099823,2.3450232317113944,1.4574158683269185,0,0,0,6.04538604867472,0.07153963341064605,,6.102378560055421,0.07340863153410786,,6.108494177345703,0.07333312733963519,,20.0,0.0021035877876339182,0.0023584597026111947,5.999143888660997e-06,2.320573668601611e-05,2.1300748644037526e-05,2.320573668601611e-05,2.21258980841188e-05,-0.00012213180238241806,8.773567232528396e-05,-9.201948788545552e-05,8.19693806934435e-05,2.6598896491164522e-05,2.0937791929494356e-05,candidate,True,0.0002293510757902837,2.761376052262676e-07,True,,,,,,,,
platen,32,0.0003125,modulation_plus,0.01,float64,ok,,64000,20.0,45.901392039464554,280.40614145001746,2.345023205149959,1.457415372306743,0,0,0,6.045469247355661,0.07153959699736977,,6.102453769683404,0.07341438881975436,,6.1084871664681035,0.07333175174871838,,20.0,0.0010315235211272953,0.00115333600519568,1.428181452580678e-06,5.523835929110987e-06,5.070771314841238e-06,5.523835929110987e-06,5.267614060583403e-06,-3.893312144299251e-05,4.420649971128675e-05,-1.6809859906906814e-05,3.9446884115815465e-05,1.9588018891248943e-05,9.913020181128695e-06,candidate,True,0.0002293510757902837,2.761376052262676e-07,False,,,,,,,,
platen,64,0.00015625,modulation_plus,0.01,float64,ok,,128000,20.0,87.74880643034703,347.3535490479844,2.3450231984182883,1.457415247554534,0,0,0,6.045477377283926,0.07154336647301561,,6.102446770011287,0.07341568433023589,,6.108475650842762,0.07333208608985362,,20.0,0.0004593844330591006,0.0005127205643897854,2.856175250287775e-07,1.1046349595034144e-06,1.0140703112782035e-06,1.1046349595034144e-06,1.0534752531987657e-06,-3.080319317800467e-05,2.0284182562540898e-05,-2.3809532021369558e-05,1.96703248339882e-05,8.072393554100258e-06,4.540454317567792e-06,candidate,True,0.0002293510757902837,2.761376052262676e-07,False,,,,,,,,
platen,128,7.8125e-05,seeded_policy,0.01,float64,ok,,256000,20.0,274.6819744987879,593.2190084900067,2.3891327980688777,1.3300076220476615,0,0,0,6.20437298780541,0.07427572338673097,,6.0982273410675765,0.07071043061813498,,6.055121841755946,0.07254037979481684,,20.0,0.00021935198807404395,0.00024629644715922427,6.546429286261416e-06,7.276980914561193e-05,7.276980914561193e-05,6.906162757580603e-05,5.4629902462688396e-05,-1.9720085235945927e-05,8.98959815059872e-06,-1.2375582445811251e-06,8.752899361464721e-06,2.492789750315212e-06,2.281094487352716e-06,reference_halving_check,,,,,,,,,,,,
platen,256,3.90625e-05,seeded_policy,0.01,float64,ok,,512000,20.0,546.3248825887276,977.3550809019944,2.3891323624444967,1.3300167933048914,0,0,0,6.204392707890641,0.07427634075737687,,6.098228578625826,0.07070952262247861,,6.055119348966195,0.07254055744656862,,,,,,,,,,,,,,,,finer_reference,,,,,,,,,,,,
euler_maruyama,1,0.01,seeded_policy,0.01,float64,nonfinite,7.92,1389,13.88,1.8862837727065198,152.74416616902454,-1.0830740992659433e+127,,1,635195,1579341,2.786584117161078e+273,,,41.38117178094449,0.518449062333665,,6.431902381602995,0.07517838398281358,,13.88,2.2373566414575592e+135,8.338469419115317e+136,,1.8067872359025512e+278,1.8067872359025512e+278,1.498020046394318e+277,5.202502762086149e+277,2.786584117161078e+273,,35.6240487008682,0.456651412151603,0.6459074037009818,0.008339609080466635,candidate,True,0.00021935198807404395,7.276980914561193e-05,True,ok,0.1,0.025034808000782505,0.026132380997296423,0.05116718899807893,True,3719815168,
euler_maruyama,2,0.005,seeded_policy,0.01,float64,covariance_failure,17.03,4000,20.0,3.886949596606428,222.64907398601645,-0.5209485931980973,-0.18121686350794444,0,46,1633,35.59286010280819,0.4473152976323236,,25.610122665836585,0.31151191685129664,,6.558017578089112,0.07888758727276501,,20.0,1.800355680778111,3.678246558223968,0.08062432355359633,1.5404423909698948,1.445652006714804,1.5404423909698948,1.2694077002121102,29.388487115002764,0.3773467399952551,19.511895324769025,0.24424668284917425,0.5028957363331701,0.00654182105964107,candidate,True,0.00021935198807404395,7.276980914561193e-05,True,ok,0.1,0.044331815995974466,0.04361820800113492,0.08795002399710938,True,3719815168,
euler_maruyama,4,0.0025,seeded_policy,0.01,float64,ok,,8000,20.0,6.095886369032087,226.69807865499752,2.1704004727084274,1.0809539763480156,0,0,0,14.441787230243412,0.17828898524635825,,12.226145562778687,0.14602276988567459,,6.300633638701242,0.07562510296256464,,20.0,0.7415598977346738,1.4312428054823005,0.023333652734816898,0.27169542089879606,0.27169542089879606,0.2643211621361914,0.24830904922891106,8.237414242438007,0.10588596997930019,6.127918221711111,0.07683070671632414,0.24551179694530173,0.0031827459650627193,candidate,True,0.00021935198807404395,7.276980914561193e-05,True,ok,0.1,0.08206200299900956,0.08355684200068936,0.16561884499969892,True,3719815168,
euler_maruyama,8,0.00125,seeded_policy,0.01,float64,ok,,16000,20.0,10.199583713139873,234.18988696302404,2.3339308890526373,1.2473512648633653,0,0,0,9.381423680979543,0.11431704817399133,,8.577482334385445,0.10110245280831845,,6.176500360637506,0.07406478832866459,,20.0,0.3387088198817673,0.6361270239728938,0.009831170323219873,0.09679874992096638,0.09679874992096638,0.09276325274622388,0.09050017678290001,3.177050693174135,0.04090350273595743,2.4792549933178614,0.03109819934880011,0.12137851888156381,0.0015746922772774976,candidate,True,0.00021935198807404395,7.276980914561193e-05,True,ok,0.1,0.15940847899764776,0.16268862099968828,0.32209709999733604,True,3719815168,
euler_maruyama,16,0.000625,seeded_policy,0.01,float64,ok,,32000,20.0,19.28187765943585,249.0241693429998,2.3686550193227958,1.2975630518388537,0,0,0,7.609869105123999,0.09197468400257629,,7.219153829078619,0.08443602879861827,,6.11547416018792,0.07329835782863792,,20.0,0.1620885934761439,0.3004001219005241,0.004577016627007255,0.04427353313358129,0.04427353313358129,0.04218211050470577,0.04047547949851643,1.4054961173185836,0.018110931478471627,1.1209264880110388,0.01406469374884593,0.06035231843197356,0.0007826319339104772,candidate,True,0.00021935198807404395,7.276980914561193e-05,True,ok,0.1,0.3022124349954538,0.31642456201370806,0.6186369970091619,True,3719815168,
euler_maruyama,32,0.0003125,seeded_policy,0.01,float64,ok,,64000,20.0,37.0192624014453,280.7836489560141,2.3802399529992893,1.3176111704946598,0,0,0,6.866759461671104,0.08260841683154552,,6.631873680562203,0.0772437229869015,,6.085216224915606,0.07291806545055701,,20.0,0.07932404399860297,0.14604712240566506,0.0022143570547498354,0.021206642008920085,0.021206642008920085,0.020130989982903413,0.019268071921060614,0.6623864738656947,0.00853352512149424,0.5336463394946273,0.006698870742878464,0.030094383159659836,0.0003902004968055067,candidate,True,0.00021935198807404395,7.276980914561193e-05,True,ok,0.1,0.5933939759852365,0.6280506680195685,1.221444644004805,True,3719815168,
euler_maruyama,64,0.00015625,seeded_policy,0.01,float64,ok,,128000,20.0,69.33925054781139,339.02088128900505,2.384979353872678,1.3238772627147215,0,0,0,6.5260213749478195,0.07832182901007441,,6.358696842228302,0.07389721692769374,,6.07014612406974,0.07272917533958342,,20.0,0.039242488422755274,0.07201357104863214,0.001089746566013421,0.010396967512327215,0.010396967512327215,0.009854785553303547,0.00942595903122495,0.32164838714241406,0.004145630911668239,0.26046950116072365,0.0032689437356494076,0.015024282313792842,0.0001950720713009381,candidate,True,0.00021935198807404395,7.276980914561193e-05,True,ok,0.1,1.190059051004937,1.2790947910107207,2.4691538420156576,True,3719815168,
platen,1,0.01,seeded_policy,0.01,float64,ok,,2000,20.0,4.02626342541771,220.8354208380042,2.3888245591311574,1.3264799055644503,0,0,0,6.216752894233702,0.07425948866580384,,6.108147885232763,0.07073231809727851,,6.055365227041879,0.07257458116113663,,20.0,0.049222745175104526,0.07677618083186523,0.0023074288858100224,0.023396830883233966,0.023011915750053902,0.023396830883233966,0.022964937035501738,0.012379906428295978,0.0016757244152835872,0.009920544165188176,0.0013815939265002669,0.00024338528593449848,0.00032428018635544207,candidate,True,0.00021935198807404395,7.276980914561193e-05,True,ok,0.1,0.03999711500364356,0.04518084600567818,0.08517796100932173,True,3719815168,
platen,2,0.005,seeded_policy,0.01,float64,ok,,4000,20.0,6.176807306183036,219.48694340599468,2.3891217846812496,1.3292592524339606,0,0,0,6.2059011389156655,0.07428518381572874,,6.099145122265955,0.07069539364250291,,6.055316764366583,0.07254184572899719,,20.0,0.01872928521415547,0.024898516875074717,0.00070886019692171,0.006828442539835944,0.006828442539835944,0.0066512055051966,0.006544735977298009,0.0015281511102618632,0.0007072531755423347,0.0009177811983734714,0.0006725422234063619,0.00019492261063583843,0.0001560065391874558,candidate,True,0.00021935198807404395,7.276980914561193e-05,True,ok,0.1,0.08364624399109744,0.11082733099465258,0.19447357498575002,True,3689803776,
platen,4,0.0025,seeded_policy,0.01,float64,ok,,8000,20.0,10.532320924918167,225.53640485799406,2.389116707166949,1.3299944187456965,0,0,0,6.204481225015504,0.07427340385025068,,6.098472622334975,0.07072195378221555,,6.055166207054633,0.07253848919620207,,20.0,0.008448566930026477,0.010039768159447206,0.00027126889176910644,0.0024895855424427182,0.0024895855424427182,0.002279639263774058,0.001954904124245968,0.00010823721009068851,0.0003487683728582118,0.00024528126740001573,0.00032859245497427836,4.436529869096944e-05,7.84721162010012e-05,candidate,True,0.00021935198807404395,7.276980914561193e-05,True,ok,0.1,0.14338081900496036,0.15787091699894518,0.30125173600390553,True,3689803776,
platen,8,0.00125,seeded_policy,0.01,float64,ok,,16000,20.0,19.018049894686555,236.20584799000062,2.3891286290966005,1.329967308298661,0,0,0,6.20466805613028,0.07428128499359443,,6.098260960448559,0.07070852995043184,,6.055155615316249,0.07254023305869187,,20.0,0.004084135203138055,0.004661179291464783,0.000124748638410464,0.0013554533487303289,0.0013554533487303289,0.0013102302413692257,0.001039656054703797,0.000295068324879186,0.00018115384913081054,3.361938097990644e-05,0.00015572221189254942,3.3773560304238224e-05,3.9196554614812953e-05,candidate,True,0.00021935198807404395,7.276980914561193e-05,True,ok,0.1,0.27510037599131465,0.3189226859831251,0.5940230619744398,True,3689803776,
platen,16,0.000625,seeded_policy,0.01,float64,ok,,32000,20.0,37.703091436007526,258.5256321859779,2.3891315483329376,1.3299841887868529,0,0,0,6.204400494114152,0.07427955430483654,,6.098212225352931,0.07070892776075516,,6.055143414294447,0.07254073234469369,,20.0,0.0020106016777292532,0.002268882443294212,5.9756539509076996e-05,0.0006990817990928377,0.0006990817990928377,0.0006822378985198441,0.0005475541506438919,2.75063087451736e-05,9.504961985359065e-05,-1.511571464412566e-05,7.150113910035251e-05,2.1572538502405715e-05,2.1356967029380004e-05,candidate,True,0.00021935198807404395,7.276980914561193e-05,True,ok,0.1,0.5307211049948819,0.6358776379784103,1.1665987429732922,True,3689803776,
platen,32,0.0003125,seeded_policy,0.01,float64,ok,,64000,20.0,70.81758682985674,303.2504705809988,2.3891341858373996,1.330031034213711,0,0,0,6.204459387742018,0.07427472962561549,,6.098210047425455,0.07071156913879012,,6.055135609076344,0.07254045249562335,,20.0,0.0009838857171317423,0.0011041572462620762,2.9430109406377073e-05,0.0003257273930632465,0.0003257273930632465,0.00029993134773143026,0.00025098434739934117,8.639993661201508e-05,4.317993676851525e-05,-1.729364211699953e-05,3.741722008245729e-05,1.3767320401686345e-05,9.674297479559497e-06,candidate,True,0.00021935198807404395,7.276980914561193e-05,False,ok,0.1,1.067558790993644,1.31397731899051,2.381536109984154,True,3694166016,
platen,64,0.00015625,seeded_policy,0.01,float64,ok,,128000,20.0,136.9899165504612,395.4024746019859,2.3891334002374855,1.3300183182343301,0,0,0,6.204393138561513,0.07427567139442617,,6.098238675688532,0.07071006499149333,,6.055126931431246,0.07254066424937279,,20.0,0.00043882890398787815,0.0004930775720489896,1.2977658853344435e-05,0.00018037597451669996,0.00018037597451669996,0.00016904161684916374,0.00014072624414756402,2.0150756105205995e-05,1.875574275664254e-05,1.1334620948532654e-05,1.721131664572441e-05,5.089675303329967e-06,4.413109361726642e-06,candidate,True,0.00021935198807404395,7.276980914561193e-05,False,ok,0.1,2.085423532000277,2.6528602710168343,4.7382838030171115,True,3889324032,
platen,128,7.8125e-05,no_feedback,0.1,float64,ok,,256000,20.0,176.82169856593828,488.62597958598053,2.4009937199286626,1.5405413446265772,0,0,0,5.985265891315425,0.07008443027231907,-0.01473410868457492,6.01731472190553,0.08312370855800776,0.01731472190552985,6.052687656297718,0.07448373368330702,0.0526876562977181,20.0,0.00025598215939341565,0.00028515348091377165,7.58151569752231e-08,3.3875980154363106e-07,3.3875980154363106e-07,3.364749820988777e-07,3.365955003331589e-07,1.3835961611286957e-05,1.0744361391131834e-05,-9.43010498702409e-06,9.22748261922325e-06,1.3129487413723189e-06,2.6536690604758323e-06,reference_halving_check,,,,,,,,,,,,
